epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,128.763,0.82608,0.76954,1.08102,0.69439,0.68498,0.70841,0.44394,1.44614,1.37251,1.45747,3.4227e-05,3.4227e-05,3.4227e-05
92,130.156,0.79571,0.74596,1.0637,0.63971,0.70013,0.68957,0.43215,1.46031,1.44669,1.46685,2.96546e-05,2.96546e-05,2.96546e-05
93,131.408,0.79746,0.76539,1.05924,0.63702,0.70644,0.68996,0.42886,1.4653,1.45185,1.47144,2.55513e-05,2.55513e-05,2.55513e-05
94,132.665,0.80794,0.7388,1.0627,0.76997,0.58192,0.69323,0.43024,1.4644,1.44266,1.47259,2.19212e-05,2.19212e-05,2.19212e-05
95,133.917,0.78051,0.71984,1.06747,0.76405,0.60337,0.70207,0.43712,1.46621,1.43766,1.47724,1.87678e-05,1.87678e-05,1.87678e-05
96,135.168,0.74776,0.67823,1.04935,0.75513,0.60593,0.70087,0.44688,1.46497,1.41876,1.47692,1.60943e-05,1.60943e-05,1.60943e-05
97,136.494,0.77848,0.69829,1.05392,0.73037,0.61103,0.69872,0.44663,1.46139,1.40718,1.47546,1.39032e-05,1.39032e-05,1.39032e-05
98,137.757,0.76472,0.6552,1.0363,0.71396,0.65999,0.70582,0.45288,1.45933,1.39115,1.47353,1.21968e-05,1.21968e-05,1.21968e-05
99,139.011,0.7577,0.65913,1.02759,0.71868,0.66112,0.70846,0.45386,1.45571,1.39233,1.47117,1.09768e-05,1.09768e-05,1.09768e-05
100,140.261,0.75808,0.6501,1.0261,0.69751,0.67664,0.70553,0.45231,1.45698,1.39778,1.47066,1.02443e-05,1.02443e-05,1.02443e-05
